unix,date,symbol,open,high,low,Price,Telapsed
1540357200,24/10/2018 05:00,BTC/EUR,5631.85,5644,5616,5616.19,161.9583
1540360800,24/10/2018 06:00,BTC/EUR,5616.19,5634.78,5616.19,5624.69,162.0000
1540364400,24/10/2018 07:00,BTC/EUR,5624.69,5631.14,5613.11,5626.39,162.0417
1540368000,24/10/2018 08:00,BTC/EUR,5626.39,5646,5620.48,5635,162.0833
1540371600,24/10/2018 09:00,BTC/EUR,5635,5644.05,5633.36,5643.95,162.1250
1540375200,24/10/2018 10:00,BTC/EUR,5643.95,5655,5638.01,5646.18,162.1667
1540378800,24/10/2018 11:00,BTC/EUR,5646.18,5652.29,5639.8,5647.08,162.2083
1540382400,24/10/2018 12:00,BTC/EUR,5647.08,5655,5640.16,5651.28,162.2500
1540386000,24/10/2018 13:00,BTC/EUR,5651.28,5655,5639,5649,162.2917
1540389600,24/10/2018 14:00,BTC/EUR,5649,5663,5639.99,5658.38,162.3333
1540393200,24/10/2018 15:00,BTC/EUR,5658.38,5661.57,5635.1,5644.35,162.3750
1540396800,24/10/2018 16:00,BTC/EUR,5644.35,5649.98,5638.05,5642,162.4167
1540400400,24/10/2018 17:00,BTC/EUR,5642,5649.01,5639,5644.01,162.4583
1540404000,24/10/2018 18:00,BTC/EUR,5644.01,5658.96,5644.01,5652.16,162.5000
1540407600,24/10/2018 19:00,BTC/EUR,5652.16,5652.96,5635,5642.54,162.5417
1540411200,24/10/2018 20:00,BTC/EUR,5642.54,5650.74,5638,5639.01,162.5833
1540414800,24/10/2018 21:00,BTC/EUR,5639.01,5649.95,5637.88,5649.93,162.6250
1540418400,24/10/2018 22:00,BTC/EUR,5649.93,5649.99,5639,5639.78,162.6667
1540422000,24/10/2018 23:00,BTC/EUR,5639.78,5643.37,5625.95,5636.68,162.7083
1540425600,25/10/2018 00:00,BTC/EUR,5636.68,5639.65,5625,5637.6,162.7500
1540429200,25/10/2018 01:00,BTC/EUR,5637.6,5639.41,5583.3,5596.41,162.7917
1540432800,25/10/2018 02:00,BTC/EUR,5596.41,5613.67,5592,5608.24,162.8333
1540436400,25/10/2018 03:00,BTC/EUR,5608.24,5617.04,5600.31,5614.28,162.8750
1540440000,25/10/2018 04:00,BTC/EUR,5614.28,5620.94,5597.72,5611,162.9167
1540443600,25/10/2018 05:00,BTC/EUR,5611,5620.87,5607,5614.09,162.9583
1540447200,25/10/2018 06:00,BTC/EUR,5614.09,5624.26,5602.06,5621.28,163.0000
1540450800,25/10/2018 07:00,BTC/EUR,5621.28,5629.33,5607.86,5620.34,163.0417
1540454400,25/10/2018 08:00,BTC/EUR,5620.34,5630.57,5609.65,5624.86,163.0833
1540458000,25/10/2018 09:00,BTC/EUR,5624.86,5624.86,5606.27,5618.75,163.1250
1540461600,25/10/2018 10:00,BTC/EUR,5618.75,5621.76,5606.86,5615.79,163.1667
1540465200,25/10/2018 11:00,BTC/EUR,5615.79,5625.52,5610.6,5614.61,163.2083
1540468800,25/10/2018 12:00,BTC/EUR,5614.61,5629.51,5606.87,5610.58,163.2500
1540472400,25/10/2018 13:00,BTC/EUR,5610.58,5639.45,5608,5635,163.2917
1540476000,25/10/2018 14:00,BTC/EUR,5635,5636,5622.5,5630,163.3333
1540479600,25/10/2018 15:00,BTC/EUR,5630,5636,5623.01,5623.01,163.3750
1540483200,25/10/2018 16:00,BTC/EUR,5623.01,5639.99,5623.01,5636.36,163.4167
1540486800,25/10/2018 17:00,BTC/EUR,5636.36,5638.56,5627.42,5630.01,163.4583
1540490400,25/10/2018 18:00,BTC/EUR,5630.01,5649.99,5630,5645,163.5000
1540494000,25/10/2018 19:00,BTC/EUR,5645,5649.99,5633.04,5639.94,163.5417
1540497600,25/10/2018 20:00,BTC/EUR,5639.94,5639.99,5626.37,5635.39,163.5833
1540501200,25/10/2018 21:00,BTC/EUR,5635.39,5639.98,5622.5,5637.48,163.6250
1540504800,25/10/2018 22:00,BTC/EUR,5637.48,5639.99,5626.4,5639.99,163.6667
1540508400,25/10/2018 23:00,BTC/EUR,5639.99,5639.99,5622.5,5622.5,163.7083
1540512000,26/10/2018 00:00,BTC/EUR,5622.5,5639.1,5617,5635.66,163.7500
1540515600,26/10/2018 01:00,BTC/EUR,5635.66,5639.84,5621.26,5631.65,163.7917
1540519200,26/10/2018 02:00,BTC/EUR,5631.65,5635.11,5615.02,5621,163.8333
1540522800,26/10/2018 03:00,BTC/EUR,5621,5629.99,5621,5622.01,163.8750
1540526400,26/10/2018 04:00,BTC/EUR,5622.01,5629.96,5617.07,5629.54,163.9167
1540530000,26/10/2018 05:00,BTC/EUR,5629.54,5629.99,5620.12,5621.07,163.9583
1540533600,26/10/2018 06:00,BTC/EUR,5621.07,5629.99,5618,5629.95,164.0000
1540537200,26/10/2018 07:00,BTC/EUR,5629.95,5629.99,5607.19,5624.45,164.0417
1540540800,26/10/2018 08:00,BTC/EUR,5624.45,5669.99,5614,5661,164.0833
1540544400,26/10/2018 09:00,BTC/EUR,5661,5662.74,5639.94,5654.8,164.1250
1540548000,26/10/2018 10:00,BTC/EUR,5654.8,5663.84,5643.01,5658.88,164.1667
1540551600,26/10/2018 11:00,BTC/EUR,5658.88,5667.45,5652.76,5656.19,164.2083
1540555200,26/10/2018 12:00,BTC/EUR,5656.19,5663.83,5635.45,5645.67,164.2500
1540558800,26/10/2018 13:00,BTC/EUR,5645.67,5654.94,5635,5643.01,164.2917
1540562400,26/10/2018 14:00,BTC/EUR,5643.01,5643.04,5619.33,5639.16,164.3333
1540566000,26/10/2018 15:00,BTC/EUR,5639.16,5643.25,5619.98,5629.06,164.3750
1540569600,26/10/2018 16:00,BTC/EUR,5629.06,5630.95,5615.08,5627.97,164.4167
1540573200,26/10/2018 17:00,BTC/EUR,5627.97,5643.5,5620.28,5627.73,164.4583
1540576800,26/10/2018 18:00,BTC/EUR,5627.73,5632.14,5615.53,5621,164.5000
1540580400,26/10/2018 19:00,BTC/EUR,5621,5628.04,5615.51,5620,164.5417
1540584000,26/10/2018 20:00,BTC/EUR,5620,5628.12,5616.02,5624.76,164.5833
1540587600,26/10/2018 21:00,BTC/EUR,5624.76,5634.07,5610.01,5624.96,164.6250
1540591200,26/10/2018 22:00,BTC/EUR,5624.96,5630.57,5613.01,5629.94,164.6667
1540594800,26/10/2018 23:00,BTC/EUR,5629.94,5630.58,5618,5630.5,164.7083
1540598400,27/10/2018 00:00,BTC/EUR,5630.5,5640.14,5622,5635.97,164.7500
1540602000,27/10/2018 01:00,BTC/EUR,5635.97,5639.1,5625,5636.78,164.7917
1540605600,27/10/2018 02:00,BTC/EUR,5636.78,5639.13,5622.35,5625.7,164.8333
1540609200,27/10/2018 03:00,BTC/EUR,5625.7,5649.45,5625.7,5642.61,164.8750
1540612800,27/10/2018 04:00,BTC/EUR,5642.61,5646.86,5624.89,5642.13,164.9167
1540616400,27/10/2018 05:00,BTC/EUR,5642.13,5644.38,5628.44,5629.69,164.9583
1540620000,27/10/2018 06:00,BTC/EUR,5629.69,5642.58,5628.05,5642.53,165.0000
1540623600,27/10/2018 07:00,BTC/EUR,5642.53,5644.92,5633.18,5638.49,165.0417
1540627200,27/10/2018 08:00,BTC/EUR,5638.49,5644.05,5632.01,5639.12,165.0833
1540630800,27/10/2018 09:00,BTC/EUR,5639.12,5641,5623.26,5640.93,165.1250
1540634400,27/10/2018 10:00,BTC/EUR,5640.93,5640.99,5626.25,5634.77,165.1667
1540638000,27/10/2018 11:00,BTC/EUR,5634.77,5639.54,5623,5627,165.2083
1540641600,27/10/2018 12:00,BTC/EUR,5627,5638.17,5623,5637.01,165.2500
1540645200,27/10/2018 13:00,BTC/EUR,5637.01,5638.8,5624,5631.54,165.2917
1540648800,27/10/2018 14:00,BTC/EUR,5631.54,5636.11,5624,5631.04,165.3333
1540652400,27/10/2018 15:00,BTC/EUR,5631.04,5631.78,5611.01,5615.01,165.3750
1540656000,27/10/2018 16:00,BTC/EUR,5615.01,5631.22,5610.01,5631.22,165.4167
1540659600,27/10/2018 17:00,BTC/EUR,5631.22,5636.08,5618.06,5619.11,165.4583
1540663200,27/10/2018 18:00,BTC/EUR,5619.11,5636.8,5616.16,5628.95,165.5000
1540666800,27/10/2018 19:00,BTC/EUR,5628.95,5636.83,5617.28,5636.2,165.5417
1540670400,27/10/2018 20:00,BTC/EUR,5636.2,5639.7,5622.97,5634.38,165.5833
1540674000,27/10/2018 21:00,BTC/EUR,5634.38,5640.99,5623.82,5627.58,165.6250
1540677600,27/10/2018 22:00,BTC/EUR,5627.58,5641,5627.58,5641,165.6667
1540681200,27/10/2018 23:00,BTC/EUR,5641,5645,5630.58,5634.35,165.7083
1540684800,28/10/2018 00:00,BTC/EUR,5634.35,5643,5625.22,5639,165.7500
1540688400,28/10/2018 01:00,BTC/EUR,5639,5640,5624.58,5639,165.7917
1540692000,28/10/2018 02:00,BTC/EUR,5639,5640,5626.25,5639,165.8333
1540695600,28/10/2018 03:00,BTC/EUR,5639,5639,5622.97,5627.77,165.8750
1540699200,28/10/2018 04:00,BTC/EUR,5627.77,5636.07,5623.02,5631.28,165.9167
1540702800,28/10/2018 05:00,BTC/EUR,5631.28,5636.08,5623.09,5636.08,165.9583
1540706400,28/10/2018 06:00,BTC/EUR,5636.08,5641.44,5620.33,5629.11,166.0000
1540710000,28/10/2018 07:00,BTC/EUR,5629.11,5635.11,5619.81,5619.82,166.0417
1540713600,28/10/2018 08:00,BTC/EUR,5619.82,5630.12,5617.38,5623.97,166.0833
1540717200,28/10/2018 09:00,BTC/EUR,5623.97,5627.98,5616.1,5626.9,166.1250
1540720800,28/10/2018 10:00,BTC/EUR,5626.9,5627.81,5616.1,5617.36,166.1667
1540724400,28/10/2018 11:00,BTC/EUR,5617.36,5625.24,5616.07,5624.25,166.2083
1540728000,28/10/2018 12:00,BTC/EUR,5624.25,5634.05,5617.01,5629.1,166.2500
1540731600,28/10/2018 13:00,BTC/EUR,5629.1,5636.28,5620.07,5635.19,166.2917
1540735200,28/10/2018 14:00,BTC/EUR,5635.19,5638.56,5620.01,5630.31,166.3333
1540738800,28/10/2018 15:00,BTC/EUR,5630.31,5638.78,5621.52,5622.41,166.3750
1540742400,28/10/2018 16:00,BTC/EUR,5622.41,5636,5619,5625,166.4167
1540746000,28/10/2018 17:00,BTC/EUR,5625,5634.11,5619.08,5621.22,166.4583
1540749600,28/10/2018 18:00,BTC/EUR,5621.22,5631.28,5612.41,5625.6,166.5000
1540753200,28/10/2018 19:00,BTC/EUR,5625.6,5629.97,5612.41,5613.66,166.5417
1540756800,28/10/2018 20:00,BTC/EUR,5613.66,5626.94,5610,5611.07,166.5833
1540760400,28/10/2018 21:00,BTC/EUR,5611.07,5626.1,5611.02,5621.7,166.6250
1540764000,28/10/2018 22:00,BTC/EUR,5621.7,5626.8,5612.4,5623.76,166.6667
1540767600,28/10/2018 23:00,BTC/EUR,5623.76,5644.42,5617.13,5632.3,166.7083
1540771200,29/10/2018 00:00,BTC/EUR,5632.3,5632.3,5617.62,5620,166.7500
1540774800,29/10/2018 01:00,BTC/EUR,5620,5629.99,5617.24,5629.98,166.7917
1540778400,29/10/2018 02:00,BTC/EUR,5629.98,5643.51,5619.24,5635.19,166.8333
1540782000,29/10/2018 03:00,BTC/EUR,5635.19,5639.69,5623.32,5639.69,166.8750
1540785600,29/10/2018 04:00,BTC/EUR,5639.69,5639.69,5621.52,5622.26,166.9167
1540789200,29/10/2018 05:00,BTC/EUR,5622.26,5629.99,5622.25,5628.98,166.9583
1540792800,29/10/2018 06:00,BTC/EUR,5628.98,5628.98,5608.52,5621.99,167.0000
1540796400,29/10/2018 07:00,BTC/EUR,5621.99,5626.3,5607.95,5615,167.0417
1540800000,29/10/2018 08:00,BTC/EUR,5615,5629.94,5610.12,5617.35,167.0833
1540803600,29/10/2018 09:00,BTC/EUR,5617.35,5629.98,5610.49,5614.01,167.1250
1540807200,29/10/2018 10:00,BTC/EUR,5614.01,5624.45,5607.91,5618.19,167.1667
1540810800,29/10/2018 11:00,BTC/EUR,5618.19,5620.76,5514,5557.22,167.2083
1540814400,29/10/2018 12:00,BTC/EUR,5557.22,5570.33,5450,5506.61,167.2500
1540818000,29/10/2018 13:00,BTC/EUR,5506.61,5539.99,5495.04,5518.54,167.2917
1540821600,29/10/2018 14:00,BTC/EUR,5518.54,5530.36,5506.76,5514.54,167.3333
1540825200,29/10/2018 15:00,BTC/EUR,5514.54,5531.97,5514.54,5524,167.3750
1540828800,29/10/2018 16:00,BTC/EUR,5524,5529.78,5520,5525.01,167.4167
1540832400,29/10/2018 17:00,BTC/EUR,5525.01,5526.47,5508.23,5510.93,167.4583
1540836000,29/10/2018 18:00,BTC/EUR,5510.93,5513.64,5500,5508.4,167.5000
1540839600,29/10/2018 19:00,BTC/EUR,5508.4,5508.8,5478,5491.96,167.5417
1540843200,29/10/2018 20:00,BTC/EUR,5491.96,5507.82,5489.97,5495,167.5833
1540846800,29/10/2018 21:00,BTC/EUR,5495,5507.57,5485.25,5499.25,167.6250
1540850400,29/10/2018 22:00,BTC/EUR,5499.25,5509.99,5491.1,5509.99,167.6667
1540854000,29/10/2018 23:00,BTC/EUR,5509.99,5509.99,5502.09,5509.99,167.7083
1540857600,30/10/2018 00:00,BTC/EUR,5509.99,5518.46,5508,5518.46,167.7500
1540861200,30/10/2018 01:00,BTC/EUR,5518.46,5518.46,5505.63,5509.99,167.7917
1540864800,30/10/2018 02:00,BTC/EUR,5509.99,5510.11,5499.8,5509.99,167.8333
1540868400,30/10/2018 03:00,BTC/EUR,5509.99,5519.99,5509.63,5518.47,167.8750
1540872000,30/10/2018 04:00,BTC/EUR,5518.47,5529.99,5512.23,5526.67,167.9167
1540875600,30/10/2018 05:00,BTC/EUR,5526.67,5529.99,5510.17,5523.36,167.9583
1540879200,30/10/2018 06:00,BTC/EUR,5523.36,5529.99,5515.78,5525.76,168.0000
1540882800,30/10/2018 07:00,BTC/EUR,5525.76,5529.99,5520.11,5527.59,168.0417
1540886400,30/10/2018 08:00,BTC/EUR,5527.59,5528.44,5500,5504.96,168.0833
1540890000,30/10/2018 09:00,BTC/EUR,5504.96,5515.99,5498.51,5500.31,168.1250
1540893600,30/10/2018 10:00,BTC/EUR,5500.31,5521.66,5500.31,5518.99,168.1667
1540897200,30/10/2018 11:00,BTC/EUR,5518.99,5529.27,5506.01,5519,168.2083
1540900800,30/10/2018 12:00,BTC/EUR,5519,5529.99,5519,5525,168.2500
1540904400,30/10/2018 13:00,BTC/EUR,5525,5525,5506.43,5515.01,168.2917
1540908000,30/10/2018 14:00,BTC/EUR,5515.01,5516.42,5502.15,5502.54,168.3333
1540911600,30/10/2018 15:00,BTC/EUR,5502.54,5525,5502.54,5525,168.3750
1540915200,30/10/2018 16:00,BTC/EUR,5525,5529.59,5514.16,5527,168.4167
1540918800,30/10/2018 17:00,BTC/EUR,5527,5529.97,5515.25,5523.85,168.4583
1540922400,30/10/2018 18:00,BTC/EUR,5523.85,5528.54,5504.08,5524.79,168.5000
1540926000,30/10/2018 19:00,BTC/EUR,5524.79,5529.99,5512.62,5524.72,168.5417
1540929600,30/10/2018 20:00,BTC/EUR,5524.72,5529.99,5520.04,5529.94,168.5833
1540933200,30/10/2018 21:00,BTC/EUR,5529.94,5529.99,5520.54,5529.84,168.6250
1540936800,30/10/2018 22:00,BTC/EUR,5529.84,5549.18,5520.4,5535.61,168.6667
1540940400,30/10/2018 23:00,BTC/EUR,5535.61,5542.54,5522,5533,168.7083
1540944000,31/10/2018 00:00,BTC/EUR,5533,5542.28,5525.4,5530.16,168.7500
1540947600,31/10/2018 01:00,BTC/EUR,5530.16,5542.67,5525.04,5536.15,168.7917
1540951200,31/10/2018 02:00,BTC/EUR,5536.15,5537.43,5520.29,5524.26,168.8333
1540954800,31/10/2018 03:00,BTC/EUR,5524.26,5538.13,5524.26,5537.78,168.8750
1540958400,31/10/2018 04:00,BTC/EUR,5537.78,5539.66,5529.39,5537.76,168.9167
1540962000,31/10/2018 05:00,BTC/EUR,5537.76,5539.98,5524.97,5538.24,168.9583
1540965600,31/10/2018 06:00,BTC/EUR,5538.24,5539.2,5527.13,5533.57,169.0000
1540969200,31/10/2018 07:00,BTC/EUR,5533.57,5535.8,5514.78,5517.73,169.0417
1540972800,31/10/2018 08:00,BTC/EUR,5517.73,5529.37,5513.6,5521.38,169.0833
1540976400,31/10/2018 09:00,BTC/EUR,5521.38,5531.82,5515,5528.36,169.1250
1540980000,31/10/2018 10:00,BTC/EUR,5528.36,5540.05,5521.93,5540.05,169.1667
1540983600,31/10/2018 11:00,BTC/EUR,5540.05,5542.16,5522.38,5531.93,169.2083
1540987200,31/10/2018 12:00,BTC/EUR,5531.93,5540,5527.82,5529.38,169.2500
1540990800,31/10/2018 13:00,BTC/EUR,5529.38,5542.46,5527,5527,169.2917
1540994400,31/10/2018 14:00,BTC/EUR,5527,5533.66,5498.45,5505.56,169.3333
1540998000,31/10/2018 15:00,BTC/EUR,5505.56,5614.59,5480.95,5593.62,169.3750
1541001600,31/10/2018 16:00,BTC/EUR,5593.62,5596.84,5566.05,5581.39,169.4167
1541005200,31/10/2018 17:00,BTC/EUR,5581.39,5590.78,5570.14,5570.14,169.4583
1541008800,31/10/2018 18:00,BTC/EUR,5570.14,5583.74,5569.02,5577.31,169.5000
1541012400,31/10/2018 19:00,BTC/EUR,5577.31,5579.44,5559.8,5573.91,169.5417
1541016000,31/10/2018 20:00,BTC/EUR,5573.91,5578,5567.7,5577.28,169.5833
1541019600,31/10/2018 21:00,BTC/EUR,5577.28,5578,5567.24,5578,169.6250
1541023200,31/10/2018 22:00,BTC/EUR,5578,5587.34,5572,5583.68,169.6667
1541026800,31/10/2018 23:00,BTC/EUR,5583.68,5583.68,5560.42,5575.3,169.7083
1541030400,01/11/2018 00:00,BTC/EUR,5575.3,5581.25,5562.01,5570.16,169.7500
1541034000,01/11/2018 01:00,BTC/EUR,5570.16,5573.88,5560.5,5566.41,169.7917
1541037600,01/11/2018 02:00,BTC/EUR,5566.41,5568.22,5560.5,5565.1,169.8333
1541041200,01/11/2018 03:00,BTC/EUR,5565.1,5566.45,5553.6,5553.6,169.8750
1541044800,01/11/2018 04:00,BTC/EUR,5553.6,5560,5550.04,5560,169.9167
1541048400,01/11/2018 05:00,BTC/EUR,5560,5563.36,5555.91,5559.75,169.9583
1541052000,01/11/2018 06:00,BTC/EUR,5559.75,5563.36,5549.75,5563.36,170.0000
1541055600,01/11/2018 07:00,BTC/EUR,5563.36,5563.36,5550,5562.91,170.0417
1541059200,01/11/2018 08:00,BTC/EUR,5562.91,5562.91,5539.52,5540.65,170.0833
1541062800,01/11/2018 09:00,BTC/EUR,5540.65,5553.68,5540.65,5552.57,170.1250
1541066400,01/11/2018 10:00,BTC/EUR,5552.57,5559.8,5545.01,5555.74,170.1667
1541070000,01/11/2018 11:00,BTC/EUR,5555.74,5555.74,5534.11,5535.08,170.2083
1541073600,01/11/2018 12:00,BTC/EUR,5535.08,5547.06,5524,5541,170.2500
1541077200,01/11/2018 13:00,BTC/EUR,5541,5546.5,5530.01,5541.27,170.2917
1541080800,01/11/2018 14:00,BTC/EUR,5541.27,5545,5526.77,5539.15,170.3333
1541084400,01/11/2018 15:00,BTC/EUR,5539.15,5546.04,5527.84,5538.87,170.3750
1541088000,01/11/2018 16:00,BTC/EUR,5538.87,5546.85,5532.1,5538.61,170.4167
1541091600,01/11/2018 17:00,BTC/EUR,5538.61,5540.34,5528.01,5530.1,170.4583
1541095200,01/11/2018 18:00,BTC/EUR,5530.1,5539.99,5530.1,5539.99,170.5000
1541098800,01/11/2018 19:00,BTC/EUR,5539.99,5554.48,5532.01,5548.21,170.5417
1541102400,01/11/2018 20:00,BTC/EUR,5548.21,5561.36,5536.82,5559.52,170.5833
1541106000,01/11/2018 21:00,BTC/EUR,5559.52,5583.75,5550.31,5561.16,170.6250
1541109600,01/11/2018 22:00,BTC/EUR,5561.16,5573.97,5553,5553,170.6667
1541113200,01/11/2018 23:00,BTC/EUR,5553,5570.8,5551.41,5566.98,170.7083
1541116800,02/11/2018 00:00,BTC/EUR,5566.98,5589,5560.03,5589,170.7500
1541120400,02/11/2018 01:00,BTC/EUR,5589,5595,5582.8,5585.9,170.7917
1541124000,02/11/2018 02:00,BTC/EUR,5585.9,5589.99,5569.14,5576.84,170.8333
1541127600,02/11/2018 03:00,BTC/EUR,5576.84,5583.93,5569.25,5579.54,170.8750
1541131200,02/11/2018 04:00,BTC/EUR,5579.54,5585.03,5572.8,5572.8,170.9167
1541134800,02/11/2018 05:00,BTC/EUR,5572.8,5572.8,5560.4,5565.81,170.9583
1541138400,02/11/2018 06:00,BTC/EUR,5565.81,5566.72,5556.87,5565.33,171.0000
1541142000,02/11/2018 07:00,BTC/EUR,5565.33,5565.33,5547.56,5558.19,171.0417
1541145600,02/11/2018 08:00,BTC/EUR,5558.19,5559.94,5542.05,5547.89,171.0833
1541149200,02/11/2018 09:00,BTC/EUR,5547.89,5555,5534.03,5544.46,171.1250
1541152800,02/11/2018 10:00,BTC/EUR,5544.46,5553.87,5539,5545.97,171.1667
1541156400,02/11/2018 11:00,BTC/EUR,5545.97,5553.95,5536.59,5553.09,171.2083
1541160000,02/11/2018 12:00,BTC/EUR,5553.09,5565.37,5548.52,5562.74,171.2500
1541163600,02/11/2018 13:00,BTC/EUR,5562.74,5588,5553.58,5573.98,171.2917
1541167200,02/11/2018 14:00,BTC/EUR,5573.98,5576,5555,5571.45,171.3333
1541170800,02/11/2018 15:00,BTC/EUR,5571.45,5588.14,5569,5583,171.3750
1541174400,02/11/2018 16:00,BTC/EUR,5583,5589,5574,5579.99,171.4167
1541178000,02/11/2018 17:00,BTC/EUR,5579.99,5589.94,5573.01,5579.36,171.4583
1541181600,02/11/2018 18:00,BTC/EUR,5579.36,5584.84,5571,5583.99,171.5000
1541185200,02/11/2018 19:00,BTC/EUR,5583.99,5584.19,5574.44,5577.14,171.5417
1541188800,02/11/2018 20:00,BTC/EUR,5577.14,5584,5571.07,5583.86,171.5833
1541192400,02/11/2018 21:00,BTC/EUR,5583.86,5589.99,5575.03,5588.74,171.6250
1541196000,02/11/2018 22:00,BTC/EUR,5588.74,5588.74,5571.03,5579.95,171.6667
1541199600,02/11/2018 23:00,BTC/EUR,5579.95,5580,5571.02,5580,171.7083
1541203200,03/11/2018 00:00,BTC/EUR,5580,5580,5571.02,5579.98,171.7500
1541206800,03/11/2018 01:00,BTC/EUR,5579.98,5580,5571.13,5579.51,171.7917
1541210400,03/11/2018 02:00,BTC/EUR,5579.51,5582.43,5571.02,5574.41,171.8333
1541214000,03/11/2018 03:00,BTC/EUR,5574.41,5574.41,5571.02,5571.02,171.8750
1541217600,03/11/2018 04:00,BTC/EUR,5571.02,5572.7,5569,5571.7,171.9167
1541221200,03/11/2018 05:00,BTC/EUR,5571.7,5574.4,5566,5573.9,171.9583
1541224800,03/11/2018 06:00,BTC/EUR,5573.9,5577.12,5567,5573.58,172.0000
1541228400,03/11/2018 07:00,BTC/EUR,5573.58,5574.33,5567,5571,172.0417
1541232000,03/11/2018 08:00,BTC/EUR,5571,5577.33,5567,5575.75,172.0833
1541235600,03/11/2018 09:00,BTC/EUR,5575.75,5580.8,5525.79,5561.24,172.1250
1541239200,03/11/2018 10:00,BTC/EUR,5561.24,5564.75,5549.96,5560,172.1667
1541242800,03/11/2018 11:00,BTC/EUR,5560,5563.86,5548.2,5557.04,172.2083
1541246400,03/11/2018 12:00,BTC/EUR,5557.04,5568.16,5551.38,5562.09,172.2500
1541250000,03/11/2018 13:00,BTC/EUR,5562.09,5565,5545.14,5560.74,172.2917
1541253600,03/11/2018 14:00,BTC/EUR,5560.74,5565,5551.91,5563.86,172.3333
1541257200,03/11/2018 15:00,BTC/EUR,5563.86,5569.16,5553.5,5555.62,172.3750
1541260800,03/11/2018 16:00,BTC/EUR,5555.62,5565.71,5546.47,5553,172.4167
1541264400,03/11/2018 17:00,BTC/EUR,5553,5564.67,5553,5556.86,172.4583
1541268000,03/11/2018 18:00,BTC/EUR,5556.86,5564.93,5554,5564,172.5000
1541271600,03/11/2018 19:00,BTC/EUR,5564,5564.67,5556.82,5564.67,172.5417
1541275200,03/11/2018 20:00,BTC/EUR,5564.67,5575.42,5560.02,5574,172.5833
1541278800,03/11/2018 21:00,BTC/EUR,5574,5576.71,5565,5576.71,172.6250
1541282400,03/11/2018 22:00,BTC/EUR,5576.71,5576.71,5567,5574.91,172.6667
1541286000,03/11/2018 23:00,BTC/EUR,5574.91,5574.91,5560.14,5572.03,172.7083
1541289600,04/11/2018 00:00,BTC/EUR,5572.03,5572.03,5545.92,5567.24,172.7500
1541293200,04/11/2018 01:00,BTC/EUR,5567.24,5571.95,5553.85,5564.23,172.7917
1541296800,04/11/2018 02:00,BTC/EUR,5564.23,5567.66,5555.48,5567.39,172.8333
1541300400,04/11/2018 03:00,BTC/EUR,5567.39,5569.14,5557.37,5569.14,172.8750
1541304000,04/11/2018 04:00,BTC/EUR,5569.14,5569.14,5552.06,5563.36,172.9167
1541307600,04/11/2018 05:00,BTC/EUR,5563.36,5568,5553.93,5568,172.9583
1541311200,04/11/2018 06:00,BTC/EUR,5568,5578.41,5554.55,5574.53,173.0000
1541314800,04/11/2018 07:00,BTC/EUR,5574.53,5574.55,5562.32,5564.52,173.0417
1541318400,04/11/2018 08:00,BTC/EUR,5564.52,5574.94,5560.37,5574,173.0833
1541322000,04/11/2018 09:00,BTC/EUR,5574,5578.99,5565.51,5576.24,173.1250
1541325600,04/11/2018 10:00,BTC/EUR,5576.24,5578.58,5562.57,5571.76,173.1667
1541329200,04/11/2018 11:00,BTC/EUR,5571.76,5583.46,5566.02,5579.14,173.2083
1541332800,04/11/2018 12:00,BTC/EUR,5579.14,5583.66,5567.59,5582.14,173.2500
1541336400,04/11/2018 13:00,BTC/EUR,5582.14,5589.99,5566.89,5589.99,173.2917
1541340000,04/11/2018 14:00,BTC/EUR,5589.99,5589.99,5538.08,5579.8,173.3333
1541343600,04/11/2018 15:00,BTC/EUR,5579.8,5647.39,5568.78,5643.17,173.3750
1541347200,04/11/2018 16:00,BTC/EUR,5643.17,5643.17,5611.65,5628.09,173.4167
1541350800,04/11/2018 17:00,BTC/EUR,5628.09,5629.9,5611.04,5624.08,173.4583
1541354400,04/11/2018 18:00,BTC/EUR,5624.08,5674,5619.57,5650,173.5000
1541358000,04/11/2018 19:00,BTC/EUR,5650,5666.01,5632.01,5640,173.5417
1541361600,04/11/2018 20:00,BTC/EUR,5640,5645,5620,5628.5,173.5833
1541365200,04/11/2018 21:00,BTC/EUR,5628.5,5639.56,5617.42,5635.9,173.6250
1541368800,04/11/2018 22:00,BTC/EUR,5635.9,5636.93,5614.49,5633.3,173.6667
1541372400,04/11/2018 23:00,BTC/EUR,5633.3,5634.82,5613.33,5634.82,173.7083
1541376000,05/11/2018 00:00,BTC/EUR,5634.82,5639.99,5630,5634.2,173.7500
1541379600,05/11/2018 01:00,BTC/EUR,5634.2,5639.99,5628.45,5639.84,173.7917
1541383200,05/11/2018 02:00,BTC/EUR,5639.84,5639.99,5624.04,5639.91,173.8333
1541386800,05/11/2018 03:00,BTC/EUR,5639.91,5639.91,5627.54,5637.04,173.8750
1541390400,05/11/2018 04:00,BTC/EUR,5637.04,5639.85,5621.91,5626.28,173.9167
1541394000,05/11/2018 05:00,BTC/EUR,5626.28,5638.97,5614.38,5633.2,173.9583
1541397600,05/11/2018 06:00,BTC/EUR,5633.2,5636.29,5620.73,5627.05,174.0000
1541401200,05/11/2018 07:00,BTC/EUR,5627.05,5635.2,5621.46,5633.91,174.0417
1541404800,05/11/2018 08:00,BTC/EUR,5633.91,5633.91,5611.21,5620.06,174.0833
